id,prices,market_caps,total_volumes,date,new_date
avalanche-2,26.053184110042988,3345930074.9885716,338153949.62149525,1616630400,2021-03-25
avalanche-2,25.768828212177734,3267591871.3502626,330827514.10394925,1616716800,2021-03-26
avalanche-2,28.15734922216305,3594381859.9583316,230776170.83686236,1616803200,2021-03-27
avalanche-2,27.67157136533701,3550332621.3520665,169854417.50014177,1616889600,2021-03-28
avalanche-2,28.624516804103145,3650238012.0904694,228476510.1166219,1616976000,2021-03-29
avalanche-2,29.600558910849777,3804266244.0201573,219703944.8350976,1617062400,2021-03-30
avalanche-2,29.62185815751755,3790153625.7350087,221563714.6856491,1617148800,2021-03-31
avalanche-2,28.649511340932087,3667524624.1772633,224818137.61054862,1617235200,2021-04-01
avalanche-2,28.352805253336,3628818616.8417006,179940714.24838203,1617321600,2021-04-02
avalanche-2,28.920741371353532,3703609746.4137344,177255510.81359163,1617408000,2021-04-03
